const,SIZE,ROE,ROA,ROS,LEV,FOR,GOV,CHAIR,Duality,CEO1,BSIZE
1.0,27.448702759129475,0.038455536079729166,0.017635544491931967,0.012138114998756465,0.218867983303221,0.0,0.0,0.0,0.0,0.0,5.0
1.0,31.296790579445002,9.108212618118806,3.270673557341573,2.4726162944287124,15.355476676536762,23.0,0.0,1.0,0.0,1.0,6.0
1.0,31.519955621489288,9.275292764864806,3.2915622028183624,8.089402306128216,29.355839889340366,20.0,0.0,1.0,0.0,1.0,7.0
1.0,27.187489588213904,0.005018771433649607,0.0019353069842551474,0.005131222796973016,0.38426265831698136,17.0,0.0,0.0,0.0,0.0,5.0
1.0,27.077390630281755,0.007899159057810662,0.00455945787691347,0.0008206608475235696,0.7296939103018976,15.0,0.0,0.0,0.0,0.0,5.0
1.0,27.336534612421083,0.30180154782219437,0.06931051588336164,0.036190511034385024,0.8320928205149293,4.0,0.0,0.0,1.0,0.0,7.0
1.0,27.297362118436716,0.11337250786950595,0.013715684570506025,0.018422162055839925,0.24941207447287644,4.0,0.0,0.0,1.0,0.0,7.0
1.0,26.593006154586735,0.15662341082342054,0.032592332827833005,0.023667358499067745,0.19145624212663184,9.0,0.0,0.0,0.0,0.0,5.0
1.0,31.25178499219234,65.23901453648183,12.59552536482297,10.04774984985872,13.692832882447028,59.0,36.0,1.0,0.0,0.0,10.0
1.0,28.631763284272154,0.06353154207917615,0.04018843519380684,0.025934453873430102,0.4781967301862278,25.0,0.0,0.0,0.0,1.0,7.0
1.0,28.59785285929642,0.07535001768291415,0.048828713044806835,0.035080469418392546,0.41989817240589034,21.0,8.0,0.0,0.0,1.0,9.0
1.0,28.420350822960526,0.007338623634190765,0.002922803835809452,0.006032792066899599,0.094081711907275,2.0,0.0,0.0,0.0,0.0,5.0
1.0,28.36061593745954,0.05365695555840398,0.033265672644874476,0.032402910474168434,0.23223963690277521,13.0,0.0,0.0,0.0,1.0,6.0
1.0,28.20854417869095,0.15540655734390754,0.11311262440565127,0.09749002849746845,2.899672800862444,14.0,0.0,0.0,1.0,0.0,5.0
1.0,31.286439438608948,5.823979573367184,3.960107321315753,4.976460471532946,16.696177293500824,31.0,0.0,1.0,0.0,1.0,9.0
1.0,31.210049431055992,6.707724656667553,4.3025010032375155,4.605435904226544,13.404429934797104,33.0,0.0,1.0,0.0,1.0,6.0
1.0,28.503669212345674,16.7770392482254,6.6968397303349825,4.382866791321061,7.572552371921011,38.0,0.0,0.0,0.0,0.0,9.0
1.0,26.528665830981605,0.025518348278145166,0.011263448804275876,0.0023113967579292366,0.08938777234764728,8.0,62.0,0.0,0.0,0.0,5.0
1.0,27.007513797511955,0.0023487311601958468,0.0017324121633413537,0.0014561097823351306,0.06653807008337354,12.0,47.0,0.0,1.0,0.0,5.0
1.0,26.04603188389676,0.010778333684013883,0.006945562268741446,0.005270194052094651,0.9196043894774191,0.0,50.0,1.0,0.0,0.0,5.0
1.0,25.81599711391857,-0.11213878989001463,-0.07138243655551788,-0.08649407888505042,0.6635933575136086,0.0,50.0,1.0,0.0,0.0,5.0
1.0,28.304863145430488,0.002520343042571274,0.0008269274643709979,0.0031592832418758437,0.0020483266663624705,45.0,0.0,0.0,0.0,0.0,8.0
1.0,28.04676653344427,-0.0038662427522655955,-0.001329324869606284,-0.003140523733735869,0.001716404953224944,32.0,0.0,0.0,0.0,0.0,8.0
